V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Convexity-sum,Convexity-weightedAvg,Convexity-weightedStdDev,Risk-sum,Risk-weightedAvg,Risk-weightedStdDev,Authority-sum,Authority-weightedAvg,Authority-weightedStdDev,workerId,attn_check_num_mistakes,attn_check_percent_correct,attn_check_exclude,attn_check_img_num,attn_check_correct_response,Q9,Q47,Convexity_1,Convexity_2,Convexity_3,Convexity_4,Convexity_5,Convexity_6,Convexity_7,Convexity_8,Convexity_9,Convexity_10,Convexity_11,Risk_1,Risk_2,Risk_3,Risk_4,Risk_5,Authoritarianism_1,Authoritarianism_2,Authoritarianism_3,Authoritarianism_4,Authoritarianism_6,REI_1,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,REI_11,REI_12,REI_13,REI_14,REI_15,REI_16,REI_17,REI_18,REI_19,REI_20,REI_21,REI_22,REI_23,REI_24,REI_25,REI_26,REI_27,REI_28,REI_29,REI_30,REI_31,REI_32,REI_33,REI_34,REI_35,REI_36,REI_37,REI_38,REI_39,REI_40,REI_41,REI_42,REI_43,individualism_1,individualism_2,individualism_3,individualism_4,individualism_5,individualism_6,individualism_7,individualism_8,individualism_9,individualism_10,individualism_11,individualism_12,individualism_13,individualism_14,individualism_15,individualism_16,Q19,sex,age,race_1,race_2,race_3,race_4,race_10,race_11,race_12,edu,income,country,zip,neighborhood_current,neighborhood_growup,rel,pol_party,social_cons,econ_cons,survey_count,LocationLatitude,LocationLongitude,LocationAccuracy
R_yjspcRLYrgou2tj,,Anonymous,,,104.156.127.125,0,7/6/20 21:35,7/6/20 21:44,1,5,0.5,1.178511302,3,0.6,0.547722558,2,0.4,0.547722558,A30MP4LXV4MIFD,0,100,0,6,"Rose you wife, how set lady half wish? Welcomed stronger if steepest an suitable finished of oh!",1,"Rose you wife, how set lady half wish? Welcomed stronger if steepest an suitable finished of oh!",-1,-1,1,-1,-2,-2,1,0,1,-1,-1,1,0,1,1,0,0,1,1,0,0,1,2,0,1,1,1,-1,1,1,2,1,1,1,2,1,1,0,2,0,2,2,1,2,1,-1,0,-1,1,-1,-1,1,1,2,-2,1,1,1,-1,1,1,1,2,-2,2,1,-1,1,0,0,1,-1,1,0,-1,-1,-2,1,1,0,32,,,,1,,,,3,3,1,41537,2,3,1,1,-1,1,1250,37.19110107,-82.65129852,-1
R_ZCxWj3Z9FCplLUZ,,Anonymous,,,67.180.106.232,0,7/6/20 21:30,7/6/20 21:44,1,3,0.3,1.33749351,4,0.8,0.447213595,0,0,0,A3774HPOUKYTX7,42,58,1,13,"Estimating themselves, unsatiable imprudence he at and. Improved carriage securing are desirous too!",1,"Estimating themselves, insatiable imprudence he at end. Is allowance instantly strangers applauded discourse so!",0,-1,-1,-2,-1,-1,-2,-2,0,-1,-2,1,1,1,0,1,0,1,0,0,1,-1,3,2,-1,-2,2,-2,-3,1,-3,-3,1,1,-2,2,1,0,-3,2,0,2,1,-2,0,1,-3,1,1,-1,-2,0,3,0,-1,1,2,-2,0,-2,-1,0,-2,-1,3,1,-1,-2,-1,0,0,1,-2,-2,-1,-2,0,0,1,0,36,,,,1,,,,5,10,1,95123,1,1,1,3,-3,-3,26000,37.2124939,-121.8641052,-1
R_1rjihzQuHYCYsxq,,Anonymous,,,97.83.23.188,0,7/6/20 21:30,7/6/20 21:45,1,0,0,0,1,0.2,0.447213595,5,1,0,A3K1P4SPR8XS7R,0,100,0,7,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",1,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",0,0,0,0,0,0,0,0,0,0,-2,0,1,0,1,1,1,0,1,1,0,1,-2,2,1,3,2,1,1,-1,1,3,0,2,-1,2,0,-2,1,2,-1,-1,-1,2,-1,1,1,-2,-1,-2,-2,1,0,2,2,-2,1,2,-1,2,1,0,2,1,1,0,0,1,0,3,3,2,3,1,1,1,2,1,1,1,38,,1,,,,,,5,6,1,49024,1,1,4,1,-1,-2,21088,42.19169617,-85.63220215,-1
R_1gbVACtv21FKfer,,Anonymous,,,47.149.88.102,0,7/6/20 21:33,7/6/20 21:45,1,12,1.2,2.898275349,3,0.6,0.547722558,0,0,0,A3N5ASIN8IU5A5,0,100,0,8,"Imprudence insensible be literature do! Compass journey, he request on suppose limited of or!",1,"Imprudence insensible be literature do! Compass journey, he request on suppose limited of or!",3,-3,3,3,3,-3,3,3,3,3,-2,1,0,0,1,1,0,1,0,0,1,-3,3,3,2,-1,-2,1,1,-3,3,-2,3,3,-3,3,3,3,-1,-2,-3,3,3,-3,3,3,-3,3,3,-3,3,-3,3,3,-3,-3,-3,-1,-3,-3,-2,0,-3,-3,2,-3,-3,3,-3,3,-3,3,3,3,3,3,2,-3,1,0,43,,,,1,,,,6,10,1,92592,2,2,4,-1,-2,-2,20,33.49479675,-117.0953979,-1
R_bKRO8XZ09NCnABz,,Anonymous,,,23.114.232.88,0,7/6/20 21:39,7/6/20 21:45,1,13,1.3,1.33749351,3,0.6,0.547722558,4,0.8,0.447213595,A1H2UHJ78F185L,0,100,0,14,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,2,-3,2,2,1,-2,1,-1,1,-2,-2,1,0,1,1,0,1,0,1,1,1,1,-1,1,1,1,0,1,1,-1,-1,1,-1,0,-2,0,0,-2,-2,1,-1,-2,-2,2,-1,-2,2,-2,-2,-1,2,-2,-1,1,1,1,-2,1,-1,1,1,0,2,1,1,1,2,2,1,0,-1,1,-1,-1,0,-1,-1,1,1,0,30,,1,,,,,,6,9,1,10022,1,2,5,0,-1,1,1000,29.97009277,-90.02539825,-1
R_3Cc1wesT1Z0QdQB,,Anonymous,,,174.204.76.6,0,7/6/20 21:36,7/6/20 21:45,1,-1,-0.1,0.316227766,1,0.2,0.447213595,0,0,0,A3RNGN5WLE1OBU,68,52.11267606,1,18,Way extensive and dejection get delivered deficient sincerity gentleman age. Calling offense six joy feeling merits and was talent enough far!,1,Way extensive and dejection get delivered drficient sinceritu gentleman she.  ,-1,0,0,0,0,0,0,0,0,0,-2,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-2,0,0,0,1,-1,0,2,0,0,0,-1,1,1,0,2,2,2,1,0,0,0,2,2,1,1,0,-1,0,0,2,1,1,71,,,,1,,,,5,3,1,98121,1,2,1,3,-3,-3,29,47.53570557,-122.350296,-1
R_1IubkOoQKkyaiot,,Anonymous,,,72.241.19.88,0,7/6/20 21:36,7/6/20 21:45,1,12,1.2,0.632455532,1,0.2,0.447213595,2,0.4,0.547722558,A2MYLV7DGUL42B,1,99.03846154,0,10,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence thoroughly is entreaties!",1,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence throughly is entreaties!",1,-1,2,0,2,-2,1,-1,1,-1,-2,0,0,0,1,0,1,1,1,0,1,1,-2,1,1,2,1,1,1,-2,-1,1,-1,-1,-1,1,-1,-1,2,1,-1,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,2,-1,-1,-1,1,1,0,1,1,1,1,-1,1,-1,1,1,2,1,1,1,1,1,1,1,1,56,,,,1,,,,5,9,1,43614,1,2,7,-2,2,2,10400,41.60049438,-83.62509918,-1
R_1rpolX0TxhYmbMC,,Anonymous,,,63.117.149.86,0,7/6/20 21:40,7/6/20 21:45,1,3,0.3,1.159501809,2,0.4,0.547722558,3,0.6,0.547722558,A2IB9HUCGRUGGE,1,99.20634921,0,20,Thoroughly estimating introduced stimulated why but motionless? As departure at no propriety zealously dear rent if girl view!,1,Thoroughly estimating introduced stimulated why but motionless! As departure at no propriety zealously dear rent if girl view!,1,1,1,0,2,-1,0,2,1,0,2,0,0,1,1,0,1,0,1,0,1,-1,0,0,-1,-1,-1,-1,0,-2,-1,0,-1,-2,0,-1,0,0,0,-1,-2,-2,-2,0,0,0,-1,0,-2,-1,-1,0,0,0,0,-1,-2,-1,-2,-1,0,0,1,0,2,2,1,1,0,1,0,1,2,2,1,1,0,0,1,0,31,,,,1,,,,5,5,1,11216,1,1,5,1,2,1,10,38.64379883,-77.3451004,-1
R_2zClKpWNNbXAJ3Y,,Anonymous,,,73.102.211.104,0,7/6/20 21:30,7/6/20 21:45,1,5,0.5,1.08012345,1,0.2,0.447213595,0,0,0,A3P74FP62XNVYI,1,99.20634921,0,20,Thoroughly estimating introduced stimulated why but motionless? As departure at no propriety zealously dear rent if girl view!,1,Thoroughly estimating introduced stimulated why but motionless. As departure at no propriety zealously dear rent if girl view!,-1,-1,1,1,1,-1,1,-1,-1,-2,-2,1,1,0,1,0,0,1,0,0,1,-3,-3,-3,-2,1,-3,-1,-2,2,3,-2,3,3,3,-3,3,-3,-3,-1,-2,-3,-3,3,-3,-2,1,-3,-3,-3,1,-2,-3,2,3,3,3,3,-3,3,3,0,3,3,1,2,-3,1,1,1,3,1,2,2,2,1,1,3,1,0,64,,,,1,,,,4,3,1,47934,2,1,2,-1,-1,-1,27489,39.83349609,-84.89830017,-1
R_2BfwQHOWBv8YgQS,,Anonymous,,,184.59.113.88,0,7/6/20 21:35,7/6/20 21:45,1,5,0.5,1.269295518,2,0.4,0.547722558,1,0.2,0.447213595,A3DYPDGX5U3OJZ,76,8.43373494,1,4,Ask agreed answer rather joy nature admire wisdom? An fail up so shot leaf wise in!,1,Good draw ?,2,-1,0,1,-1,-2,2,-1,0,1,-2,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,2,2,0,-1,-1,0,1,0,1,0,2,2,2,1,1,0,1,1,2,-1,1,2,1,0,0,2,1,2,0,3,0,3,0,1,2,0,0,1,0,1,0,2,0,2,2,2,1,1,1,2,2,1,1,1,43,,,1,,,,,6,7,1,45417,1,1,6,1,2,1,15,39.83779907,-84.11109924,-1
R_2CgotqR6i5VCmZI,,Anonymous,,,174.63.185.79,0,7/6/20 21:36,7/6/20 21:45,1,-9,-0.9,1.595131482,5,1,0,1,0.2,0.447213595,A3L8T9F5WX6IZ3,2,98,0,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branch ignorant!,-2,2,-2,1,-2,-1,-2,-2,-2,-1,-2,1,0,1,0,1,1,1,0,0,1,1,-1,1,1,2,1,1,1,-1,1,2,1,-1,-1,1,0,0,1,1,1,1,1,0,-1,2,-2,-1,1,-1,-1,1,1,0,1,-1,1,1,1,2,-1,0,2,2,2,2,1,1,1,-1,0,-1,2,2,2,2,1,3,1,1,50,,1,,,,,,5,7,1,32828,2,2,7,-2,1,2,1350,28.55039978,-81.1832962,-1
R_2rrw4A2AyzuHdb4,,Anonymous,,,24.10.22.33,0,7/6/20 21:39,7/6/20 21:45,1,-7,-0.7,1.567021236,2,0.4,0.547722558,1,0.2,0.447213595,AKVDY8OXNMQED,1,99.03846154,0,7,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",1,"Continuing no simplicity, no favourable on reasonable estimating. What near kept me call old west dine!",2,2,1,2,-2,1,0,2,1,2,-2,1,1,1,1,0,0,1,0,1,1,2,-2,2,2,1,1,1,3,-2,-2,2,-2,-1,-1,2,-2,0,2,2,0,-2,-2,2,-2,-2,2,-2,-2,-2,2,-2,-2,2,2,2,-2,2,-3,1,2,0,2,1,1,1,1,1,1,2,3,3,2,3,2,3,2,2,1,0,68,,,,1,,,,4,10,1,95621,2,2,7,-3,2,2,10000,38.69670105,-121.3130035,-1
R_rfkvRctVF5vskwN,,Anonymous,,,71.9.180.235,0,7/6/20 21:29,7/6/20 21:45,1,-3,-0.3,2.110818693,1,0.2,0.447213595,5,1,0,ARFQ8FJRKCUZ6,0,100,0,5,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,-3,1,1,3,-3,-3,1,-1,0,-1,-2,0,1,0,1,1,1,0,1,1,0,2,-1,0,3,1,2,2,2,-2,-1,2,-2,-2,-2,2,-1,2,2,1,3,0,3,-3,-1,2,-3,2,2,0,-2,2,1,1,2,-1,3,2,3,2,2,0,3,3,1,-2,-3,2,-3,3,2,3,3,-2,2,-2,1,3,1,1,51,,,,1,,,,4,7,1,38401,2,2,6,-3,3,3,7000,35.71629333,-86.90930176,-1
R_TwuHtjV47LOQg3n,,Anonymous,,,192.80.109.170,0,7/6/20 21:36,7/6/20 21:45,1,13,1.3,1.059349905,3,0.6,0.547722558,1,0.2,0.447213595,A1WHJXYBN0BA8Q,0,100,0,11,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",1,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",2,-2,1,0,-1,-2,2,-2,2,-1,-2,1,1,1,0,0,1,1,0,0,1,0,-1,1,0,0,-1,1,1,0,0,0,2,1,0,0,0,0,0,0,-1,-2,-2,2,-2,-2,2,-2,-2,-2,2,-2,-2,1,2,2,1,2,-1,2,2,0,2,2,1,0,-1,0,0,1,2,1,0,1,2,2,1,1,1,0,46,,,,1,,,,6,8,1,61615,2,2,7,0,1,1,3000,40.56559753,-89.62509918,-1
R_XFeG1K40UmeB6KZ,,Anonymous,,,67.172.52.203,0,7/6/20 21:30,7/6/20 21:45,1,-30,-3,0,0,0,0,3,0.6,0.547722558,A25PFSORDO3SWQ,0,100,0,7,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",1,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",-3,3,-3,3,-3,3,-3,3,-3,3,-2,0,1,0,1,0,1,1,1,0,0,-2,1,-1,-1,-1,-2,-1,-1,2,2,-1,1,2,1,-1,1,2,0,-1,2,0,1,0,-1,0,0,0,-1,-1,0,0,2,0,1,0,1,2,-1,2,-1,0,2,2,0,-2,-2,-1,0,1,2,0,2,2,2,2,0,1,1,0,32,,,,1,,,,5,1,1,16301,3,3,1,0,-1,-1,6365,41.4355011,-79.69039917,-1
R_3iJqSAdkMnuN8yp,,Anonymous,,,174.110.16.121,0,7/6/20 21:32,7/6/20 21:46,1,11,1.1,1.663329993,4,0.8,0.447213595,0,0,0,A258IQXX7F3Z8O,0,100,0,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,2,-1,3,3,1,-1,2,-2,0,-2,-2,1,1,1,0,1,0,1,0,0,1,1,-2,1,2,1,1,1,1,-1,1,2,2,2,-3,1,3,-2,2,1,-1,-2,-2,3,-2,-2,2,-2,-2,-2,2,-2,1,2,2,2,2,3,-3,2,3,0,3,3,2,2,1,1,1,1,1,-1,2,-2,-3,-3,1,3,1,1,32,,,,1,,,,6,8,1,28304,2,2,4,3,-3,-3,10000,35.02760315,-78.97090149,-1
R_TvfeNZxoETpovct,,Anonymous,,,24.159.37.156,0,7/6/20 21:34,7/6/20 21:46,1,-1,-0.1,1.663329993,4,0.8,0.447213595,2,0.4,0.547722558,AP83G940S8RDX,114,-9.615384615,1,10,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence thoroughly is entreaties!",1,Parish so enable innate formed missed. Hand two was eat busy fail stand smart grave would in so. Be acceptance at precaution astonished excellence thoroughliy is entreaties who decisively attachment has dispatched.,1,2,2,2,2,2,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,-1,-1,-1,-2,-1,-2,-1,-1,-2,-2,-3,-2,-2,-2,-2,-1,-2,-2,-1,-1,-1,-3,-1,-2,-1,-2,-1,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-2,-1,-1,-1,2,2,3,2,3,2,2,1,1,2,2,2,3,3,3,2,1,0,30,,,1,,,,,5,8,1,37090,1,1,5,2,1,2,1075,36.50369263,-87.27290344,-1
R_2cCVJpBVYHSK99n,,Anonymous,,,69.80.82.212,0,7/6/20 21:36,7/6/20 21:46,1,-23,-2.3,1.059349905,1,0.2,0.447213595,2,0.4,0.547722558,A28RL79ONUXTET,0,100,0,2,Certainty say his him collected intention promotion! Views abode law heard jokes too!,1,Certainty say his him collected intention promotion! Views abode law heard jokes too!,-3,3,-1,3,0,3,-2,3,-2,3,-2,0,0,0,1,0,1,1,1,0,1,0,2,0,1,0,0,2,-2,2,2,-2,1,2,2,-2,0,2,-2,0,-2,2,2,-1,2,2,-1,1,2,2,-1,2,2,-2,-2,3,1,-2,0,-2,2,0,1,0,2,0,1,2,-3,-3,-3,-2,1,1,1,3,2,3,1,1,38,,,,1,,,,1,1,1,27891,3,3,4,-3,3,3,3100,33.91329956,-80.35870361,-1
R_1l9yG1xw15UPrap,,Anonymous,,,172.74.10.51,0,7/6/20 21:30,7/6/20 21:46,1,-9,-0.9,2.131770261,2,0.4,0.547722558,2,0.4,0.547722558,A2TCZ9IUCUN3KC,5,94.94949495,1,9,All decisively dispatched instrument particular way one. Fruit defer in party me built under first!,1,All decisively dispatched instrument particular way.  Fruit defer in party me built under first!,-3,0,0,3,1,-2,-2,-2,-3,3,-2,1,0,0,1,0,1,1,1,0,1,2,-3,1,2,2,1,2,1,-1,-2,3,-1,-1,-3,1,0,-1,1,1,2,3,1,-3,1,2,-3,2,2,0,-3,3,1,-3,-1,-3,1,0,0,1,-2,0,0,-3,1,1,1,0,-1,2,3,3,2,3,3,2,2,1,1,1,36,,,,1,,,,5,8,1,27527,2,2,6,0,-2,-2,2000,35.65769958,-78.38369751,-1
R_1oklz34bF0C712h,,Anonymous,,,184.91.225.123,0,7/6/20 21:33,7/6/20 21:46,1,-9,-0.9,0.567646212,1,0.2,0.447213595,4,0.8,0.447213595,A308FEI88TJ8WV,1,99.14529915,0,5,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,Applauded use attempted strangers now are concluded had. Please anxious or as in by viewing forbade minutes prevent!,-1,0,-1,1,0,1,-1,1,-2,1,-2,0,1,0,0,0,1,0,1,0,0,-1,0,0,0,-1,-1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,-2,-2,2,-1,2,-3,2,-2,-1,0,2,3,-3,3,2,-2,1,-1,0,2,2,-1,-2,-3,-2,-3,-1,1,2,2,3,3,2,2,1,1,1,63,,,,1,,,,2,3,1,32759,3,3,7,0,1,1,8250,29.02470398,-80.95839691,-1
R_psCaav4R2wgf6MN,,Anonymous,,,68.3.118.242,0,7/6/20 21:32,7/6/20 21:46,1,-23,-2.3,0.483045892,0,0,0,4,0.8,0.447213595,A1CE3DR200PXSS,1,98.92473118,0,8,"Imprudence insensible be literature do! Compass journey, he request on suppose limited of or!",1,"Imprudence insensible be literature do! Compass journey, he request or suppose limited of or!",-3,2,-3,3,-2,2,-2,2,-2,2,-2,0,1,0,1,0,1,0,1,0,0,-2,2,-2,-2,-2,-2,-2,-2,2,2,-2,2,2,2,-2,2,2,-2,-2,2,-2,-1,2,-2,-2,2,-2,-2,-2,1,-2,-1,2,2,1,2,2,-1,2,2,0,1,1,0,-2,-3,-2,-2,2,3,1,2,1,2,1,3,0,1,1,40,,,,1,,,,5,10,1,85044,1,2,1,-1,1,1,10500,33.31990051,-112.0675964,-1
R_1rABKNxYfBfp6Ba,,Anonymous,,,64.137.80.105,0,7/6/20 21:34,7/6/20 21:46,1,6,0.6,1.264911064,0,0,0,4,0.8,0.447213595,A39I3P5WQLUR9J,0,100,0,14,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,-1,1,1,1,0,-1,2,-2,1,-2,-2,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,2,2,1,1,1,2,0,0,0,-1,0,1,-1,1,1,1,1,-2,-1,1,-1,0,1,-1,1,-1,-1,2,2,1,1,-1,0,2,0,1,1,2,-1,-2,1,0,1,2,2,2,1,2,3,1,1,1,1,38,,,,1,,,,5,6,1,91350,2,2,6,0,1,1,20,37.75100708,-97.8219986,-1
R_4VGOJoJvD67vuFj,,Anonymous,,,75.43.133.147,0,7/6/20 21:35,7/6/20 21:46,1,18,1.8,1.316561177,3,0.6,0.547722558,0,0,0,A28TXHXPVNZ0KN,0,100,0,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,0,0,3,-3,3,-3,2,-2,2,0,-2,1,1,1,0,0,0,1,0,0,1,1,-2,2,2,1,0,2,3,2,-2,2,0,0,0,-1,-2,-2,0,-2,1,-3,-3,3,-2,-3,2,-3,-3,-3,0,-3,-3,0,2,3,3,2,-3,2,3,0,3,0,3,2,-1,2,2,-2,1,0,1,0,2,0,0,3,1,1,28,,,1,,,,,4,6,1,30303,2,2,7,3,-2,-2,9000,33.56370544,-84.2111969,-1
R_3fPN7IiAyS73Vlt,,Anonymous,,,74.67.100.49,0,7/6/20 21:33,7/6/20 21:46,1,2,0.2,0.632455532,2,0.4,0.547722558,0,0,0,A3GQ2BP47Q5M0J,0,100,0,7,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",1,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",0,0,0,0,0,-1,0,-1,-1,-1,-2,0,1,0,0,1,0,1,0,0,1,-1,1,0,0,0,0,1,1,0,1,1,0,-1,0,0,-2,1,0,0,1,-1,1,-1,1,1,-1,0,1,0,0,2,2,-1,-1,2,0,0,0,-1,-1,0,2,2,1,1,0,0,0,0,2,0,1,0,1,1,2,2,1,1,20,,,,1,,,,4,6,1,13760,2,2,5,3,-3,-3,300,42.15060425,-76.05509949,-1
R_WuN62tD4jdo8KT7,,Anonymous,,,24.167.243.128,0,7/6/20 21:30,7/6/20 21:46,1,-6,-0.6,0.843274043,2,0.4,0.547722558,3,0.6,0.547722558,A2HVC8SI20PCJ7,0,100,0,15,"Discovered interested, prosperous the our affronting day. Use shy seemed within twenty wished old few regret passed!",1,"Discovered interested, prosperous the our affronting day. Use shy seemed within twenty wished old few regret passed!",-1,1,1,1,0,0,-2,1,-1,0,-2,0,0,1,1,0,1,1,1,0,0,-1,1,-1,1,1,-1,1,-1,2,1,1,-1,1,-1,-1,-1,1,1,-2,1,1,1,-1,1,1,-2,1,1,-1,-1,1,2,-1,-1,-1,2,1,1,1,1,0,1,1,1,1,-1,1,-2,1,1,1,-2,1,2,1,1,2,1,1,50,,,,1,,,,3,6,1,53404,2,2,7,-1,1,2,2500,42.74159241,-87.80609894,-1
R_1C9AXxsWGk82LU7,,Anonymous,,,174.87.230.10,0,7/6/20 21:32,7/6/20 21:46,1,20,2,0,3,0.6,0.547722558,0,0,0,A3B8DP6KHMP3OS,0,100,0,12,"Consider, no my am overcame yourself throwing sociable children. My solid by stuff first smile fan!",1,"Consider, no my am overcame yourself throwing sociable children. My solid by stuff first smile fan!",2,-2,2,-2,2,-2,2,-2,2,-2,-2,0,0,1,1,1,0,1,0,0,1,1,-2,1,2,0,0,2,2,-1,0,1,0,0,0,0,-2,-1,2,2,-1,-2,-2,3,-2,-2,3,1,-2,-2,3,3,-3,3,3,1,3,3,-2,2,2,0,1,1,1,0,1,1,1,2,1,2,1,1,2,3,2,2,1,1,50,,,,1,,,,5,8,1,89509,1,1,7,0,1,1,4800,39.52720642,-119.9129028,-1
R_bJzhNwb0tsJVJ3X,,Anonymous,,,67.128.121.165,0,7/6/20 21:38,7/6/20 21:47,1,7,0.7,1.059349905,4,0.8,0.447213595,4,0.8,0.447213595,A1O4RSKKMOBB4U,0,100,0,15,"Discovered interested, prosperous the our affronting day. Use shy seemed within twenty wished old few regret passed!",1,"Discovered interested, prosperous the our affronting day. Use shy seemed within twenty wished old few regret passed!",0,-1,0,-1,-1,-1,0,-3,1,-1,-1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,2,0,0,1,2,0,0,1,1,0,0,1,0,-1,-2,2,-2,-2,2,-2,-3,-2,1,-2,1,2,2,2,2,2,-1,1,2,0,1,1,2,2,1,2,-2,0,1,0,1,1,3,2,0,0,1,0,52,,,,1,,,,3,1,1,85249,2,2,7,-1,3,3,1900,33.25050354,-111.8581009,-1
R_3GqXrbqHSiidbTo,,Anonymous,,,71.168.170.103,0,7/6/20 21:35,7/6/20 21:47,1,19,1.9,0.316227766,3,0.6,0.547722558,1,0.2,0.447213595,A1QEQ64E22TNUZ,1,99.14529915,0,5,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,Applauded use attempted strangers now are concluded had.  Pleased anxious or as in by viewing forbade minutes prevent!,1,-2,2,-2,2,-2,2,-2,2,-2,-2,0,1,1,0,1,1,1,0,0,1,1,-2,2,2,2,2,2,2,-2,-2,2,-2,-2,-2,1,-2,-2,2,2,1,-2,-2,2,-2,-2,1,-2,-2,-2,1,-2,-2,0,2,1,2,1,-2,1,2,0,2,1,2,1,-3,0,-2,1,1,1,1,3,1,1,-1,2,1,1,56,,,,1,,,,4,5,1,8638,2,3,7,3,-2,-2,123765,40.25140381,-74.76319885,-1
R_1LNWYFf4Yg3Vi6Q,,Anonymous,,,70.114.206.236,0,7/6/20 21:43,7/6/20 21:47,1,5,0.5,1.269295518,4,0.8,0.447213595,3,0.6,0.547722558,ARG392N6HWZCJ,1,98.98989899,0,9,All decisively dispatched instrument particular way one. Fruit defer in party me built under first!,1,All decisively dispatched instrument particular way one.  Fruit defer in party me built under first!,-1,0,1,0,1,1,2,-2,2,1,0,1,0,1,1,1,0,1,1,1,0,-2,-1,-1,-2,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,-1,-2,1,1,-2,0,-1,-1,-1,0,-2,-1,1,0,-2,0,1,0,1,-1,-1,0,-1,1,0,0,0,1,1,0,2,-1,0,1,1,0,1,1,2,2,0,1,0,27,,,,1,,,,5,5,1,78756,1,2,2,2,-2,-2,33,30.2881012,-97.76399994,-1
R_OHZE4u6PZzP6LT3,,Anonymous,,,72.199.214.43,0,7/6/20 21:34,7/6/20 21:47,1,2,0.2,1.475729575,1,0.2,0.447213595,5,1,0,AVPWEUVWJPRXQ,2,97.91666667,0,6,"Rose you wife, how set lady half wish? Welcomed stronger if steepest an suitable finished of oh!",1,"Rose you wife, how set lady half wish! Welcomed stronger if steepest an suitable finished of oh?",0,-1,-2,-1,0,-2,-2,-2,-1,-1,-2,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,2,2,1,2,2,1,1,2,1,2,0,0,0,2,1,1,1,1,1,0,0,1,0,2,2,2,1,0,1,2,1,2,1,0,0,1,1,0,1,2,1,0,1,0,2,1,1,0,2,1,1,1,0,29,,,,1,,,,5,6,1,95205,1,1,5,0,-1,-1,25,32.85710144,-116.9190979,-1
R_1RnUML6ITBTm1zj,,Anonymous,,,65.188.179.223,0,7/6/20 21:43,7/6/20 21:47,1,0,0,1.154700538,2,0.4,0.547722558,2,0.4,0.547722558,AGWWUXDX6CI38,2,97.97979798,0,11,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",1,"Now, months esteem oppose nearer enable too six! Affixed offence spirits or you of offices between?",-1,-2,0,0,-2,0,0,-1,1,1,-2,1,1,1,1,0,0,1,1,1,1,1,1,0,-1,0,-2,1,1,1,1,2,-1,2,2,0,1,1,2,2,2,-1,0,0,2,1,0,1,1,1,0,2,2,1,1,1,1,2,1,2,1,0,-1,1,1,-1,-1,1,2,-1,1,-1,2,1,-1,1,-1,-1,1,1,23,,,,1,,,,5,8,1,27409,2,2,1,2,-1,-1,400,36.1053009,-79.87619781,-1
